tweet_id,favorite_count,retweet_count
668544745690562560,478,212
667885044254572545,771,431
668643542311546881,811,479
668286279830867968,471,126
667806454573760512,988,451
668154635664932864,464,287
668567822092664832,223,49
667878741721415682,371,108
668528771708952576,434,204
667176164155375616,567,418
668614819948453888,577,295
667405339315146752,432,206
667793409583771648,650,307
667550904950915073,0,31
668507509523615744,303,95
667369227918143488,339,151
667728196545200128,355,143
668274247790391296,767,214
668484198282485761,393,216
668142349051129856,541,258
668537837512433665,235,65
668627278264475648,289,100
667090893657276420,312,115
667070482143944705,77,13
667435689202614272,285,79
667509364010450944,6345,1963
668641109086707712,994,497
668631377374486528,658,294
667119796878725120,307,120
667538891197542400,191,60
666701168228331520,395,195
666776908487630848,321,155
666073100786774016,284,141
666996132027977728,225,81
666739327293083650,220,60
666837028449972224,749,506
667012601033924608,420,201
666049248165822465,95,39
666044226329800704,263,124
666418789513326592,111,41
666781792255496192,357,175
666407126856765440,98,31
666102155909144576,69,11
666033412701032449,108,39
666373753744588802,168,78
666454714377183233,474,195
666082916733198337,100,41
666029285002620928,118,41
666435652385423360,150,45
667062181243039745,204,47
666058600524156928,103,51
666057090499244032,263,119
666050758794694657,119,51
666293911632134144,450,311
666071193221509120,133,52
666345417576210432,267,128
666020888022790149,2355,446
666421158376562688,293,100
666983947667116034,2367,896
666063827256086533,438,190
666447344410484738,94,18
666691418707132416,170,44
666337882303524864,179,81
666273097616637952,157,70
667044094246576128,174,44
666411507551481857,396,285
666786068205871104,697,440
666428276349472768,150,73
666353288456101888,193,64
666826780179869698,237,83
666804364988780544,216,84
666817836334096384,471,230
666396247373291520,155,73
666644823164719104,219,73
666649482315059201,1034,568
666055525042405380,402,214
666051853826850816,1097,749
666094000022159362,153,66
666430724426358785,290,173
666287406224695296,131,57
666437273139982337,112,42
666099513787052032,140,57
666268910803644416,92,32
666362758909284353,701,502
666835007768551424,195,72
666104133288665088,13271,5795
